,u,i,ts,label,idx
51514,709,1286,6939088.0,0.0,51515
51515,1286,709,6939148.0,0.0,51516
51516,558,1645,6939375.0,0.0,51517
51517,558,709,6939549.0,0.0,51518
51518,495,390,6939923.0,0.0,51519
51519,33,475,6940542.0,0.0,51520
51520,10,1344,6940717.0,0.0,51521
51521,985,1232,6941646.0,0.0,51522
51522,1473,1347,6941800.0,0.0,51523
51523,844,558,6941927.0,0.0,51524
51524,250,43,6942307.0,0.0,51525
51525,378,96,6942392.0,0.0,51526
51526,1027,1714,6942453.0,0.0,51527
51527,194,234,6942966.0,0.0,51528
51528,194,1435,6943075.0,0.0,51529
51529,194,394,6943098.0,0.0,51530
51530,558,844,6943438.0,0.0,51531
51531,250,519,6944765.0,0.0,51532
51532,1714,1653,6945231.0,0.0,51533
51533,1159,475,6945339.0,0.0,51534
51534,599,653,6946299.0,0.0,51535
51535,844,558,6946739.0,0.0,51536
51536,1674,250,6946790.0,0.0,51537
51537,1347,1473,6947076.0,0.0,51538
51538,1714,1281,6948436.0,0.0,51539
51539,96,1388,6948438.0,0.0,51540
51540,1714,1586,6948457.0,0.0,51541
51541,1281,1714,6948604.0,0.0,51542
51542,1586,1714,6948610.0,0.0,51543
51543,1714,1586,6948754.0,0.0,51544
51544,1586,1569,6948768.0,0.0,51545
51545,1586,1714,6948908.0,0.0,51546
51546,1714,1586,6949011.0,0.0,51547
51547,1714,463,6949136.0,0.0,51548
51548,1586,1714,6949201.0,0.0,51549
51549,1714,1586,6949274.0,0.0,51550
51550,1714,1666,6949660.0,0.0,51551
51551,96,448,6950063.0,0.0,51552
51552,727,98,6951128.0,0.0,51553
51553,190,484,6951351.0,0.0,51554
51554,1718,1740,6953795.0,0.0,51555
51555,541,1143,6954858.0,0.0,51556
51556,96,627,6955842.0,0.0,51557
51557,164,1027,6956023.0,0.0,51558
51558,96,562,6956141.0,0.0,51559
51559,96,1162,6956361.0,0.0,51560
51560,96,961,6956454.0,0.0,51561
51561,96,1674,6956526.0,0.0,51562
51562,720,1347,6956727.0,0.0,51563
51563,96,720,6957518.0,0.0,51564
51564,28,1286,6973443.0,0.0,51565
51565,1396,250,6975158.0,0.0,51566
51566,496,742,6976457.0,0.0,51567
51567,496,1407,6976509.0,0.0,51568
51568,621,1182,6977225.0,0.0,51569
51569,621,28,6977425.0,0.0,51570
51570,1347,720,6977937.0,0.0,51571
51571,709,558,6979145.0,0.0,51572
51572,37,1714,6979938.0,0.0,51573
51573,1714,37,6980104.0,0.0,51574
51574,28,621,6982422.0,0.0,51575
51575,1343,1344,6982926.0,0.0,51576
51576,1714,709,6982999.0,0.0,51577
51577,1060,714,6983723.0,0.0,51578
51578,1143,541,6983939.0,0.0,51579
51579,282,709,6986523.0,0.0,51580
51580,1232,985,6986925.0,0.0,51581
51581,618,1714,6987334.0,0.0,51582
51582,1714,618,6987684.0,0.0,51583
51583,1714,618,6987886.0,0.0,51584
51584,618,1714,6988529.0,0.0,51585
51585,1714,618,6988630.0,0.0,51586
51586,985,1232,6988842.0,0.0,51587
51587,1729,313,6991783.0,0.0,51588
51588,1714,562,6992105.0,0.0,51589
51589,1729,313,6992118.0,0.0,51590
51590,562,96,6992771.0,0.0,51591
51591,562,250,6992941.0,0.0,51592
51592,562,1714,6993036.0,0.0,51593
51593,64,1521,6993115.0,0.0,51594
51594,1541,49,6993756.0,0.0,51595
51595,1541,1521,6993777.0,0.0,51596
51596,1286,28,6994326.0,0.0,51597
51597,1286,1314,6994411.0,0.0,51598
51598,1510,1286,6994617.0,0.0,51599
51599,1286,1510,6994856.0,0.0,51600
51600,1689,278,6995044.0,0.0,51601
51601,1689,1648,6995097.0,0.0,51602
51602,1137,250,6995243.0,0.0,51603
51603,49,1541,6997639.0,0.0,51604
51604,96,562,6997850.0,0.0,51605
51605,250,1396,6998919.0,0.0,51606
51606,250,1137,6998949.0,0.0,51607
51607,1159,1073,7000178.0,0.0,51608
51608,1714,144,7000757.0,0.0,51609
51609,144,1728,7000780.0,0.0,51610
51610,144,1714,7000811.0,0.0,51611
51611,810,1241,7001023.0,0.0,51612
51612,1232,985,7001544.0,0.0,51613
51613,1541,49,7001862.0,0.0,51614
51614,1714,144,7002670.0,0.0,51615
51615,1182,621,7003505.0,0.0,51616
51616,519,250,7003643.0,0.0,51617
51617,125,1256,7003777.0,0.0,51618
51618,653,599,7004044.0,0.0,51619
51619,653,599,7004318.0,0.0,51620
51620,1314,1286,7004580.0,0.0,51621
51621,558,709,7004637.0,0.0,51622
51622,1347,347,7004766.0,0.0,51623
51623,1416,1143,7004787.0,0.0,51624
51624,144,1714,7005616.0,0.0,51625
51625,1489,33,7006680.0,0.0,51626
51626,1728,144,7007131.0,0.0,51627
51627,250,1489,7007980.0,0.0,51628
51628,250,726,7008014.0,0.0,51629
51629,475,33,7008281.0,0.0,51630
51630,475,1159,7008338.0,0.0,51631
51631,1625,1510,7008417.0,0.0,51632
51632,1489,250,7008430.0,0.0,51633
51633,250,1489,7008455.0,0.0,51634
51634,1625,1409,7008481.0,0.0,51635
51635,250,1489,7008922.0,0.0,51636
51636,1030,1714,7009041.0,0.0,51637
51637,1514,1738,7009440.0,0.0,51638
51638,1514,1738,7009470.0,0.0,51639
51639,1238,844,7009472.0,0.0,51640
51640,1738,220,7009490.0,0.0,51641
51641,1738,220,7009490.0,0.0,51642
51642,1514,1738,7009504.0,0.0,51643
51643,1738,278,7009778.0,0.0,51644
51644,1738,1128,7009849.0,0.0,51645
51645,1738,1256,7009961.0,0.0,51646
51646,145,431,7010009.0,0.0,51647
51647,1128,1252,7010029.0,0.0,51648
51648,1738,1256,7010061.0,0.0,51649
51649,33,1489,7010084.0,0.0,51650
51650,1738,1409,7010251.0,0.0,51651
51651,1738,1514,7010326.0,0.0,51652
51652,1344,10,7010369.0,0.0,51653
51653,1738,1158,7010762.0,0.0,51654
51654,1738,416,7010834.0,0.0,51655
51655,1738,416,7010906.0,0.0,51656
51656,1344,1343,7010918.0,0.0,51657
51657,1344,1343,7011050.0,0.0,51658
51658,250,1344,7011282.0,0.0,51659
51659,1738,221,7011539.0,0.0,51660
51660,1668,800,7012455.0,0.0,51661
51661,1668,145,7012496.0,0.0,51662
51662,800,1668,7012703.0,0.0,51663
51663,1344,250,7012986.0,0.0,51664
51664,562,96,7013022.0,0.0,51665
51665,714,885,7014361.0,0.0,51666
51666,714,728,7014422.0,0.0,51667
51667,1256,125,7014432.0,0.0,51668
51668,714,1060,7014518.0,0.0,51669
51669,1256,1738,7014603.0,0.0,51670
51670,250,1344,7015592.0,0.0,51671
51671,250,395,7015805.0,0.0,51672
51672,1409,1738,7018398.0,0.0,51673
51673,1409,1625,7018404.0,0.0,51674
51674,1396,342,7018973.0,0.0,51675
51675,1137,250,7019212.0,0.0,51676
51676,250,1137,7019696.0,0.0,51677
51677,416,1738,7019728.0,0.0,51678
51678,1143,1416,7020145.0,0.0,51679
51679,1714,144,7020777.0,0.0,51680
51680,1407,496,7020794.0,0.0,51681
51681,1473,1347,7021594.0,0.0,51682
51682,1347,1473,7022132.0,0.0,51683
51683,448,96,7024054.0,0.0,51684
51684,715,1648,7024440.0,0.0,51685
51685,879,538,7024577.0,0.0,51686
51686,250,869,7024718.0,0.0,51687
51687,1010,1586,7024797.0,0.0,51688
51688,1714,1030,7024881.0,0.0,51689
51689,538,469,7024940.0,0.0,51690
51690,538,879,7025317.0,0.0,51691
51691,1010,28,7025419.0,0.0,51692
51692,1714,1027,7025467.0,0.0,51693
51693,496,1407,7025528.0,0.0,51694
51694,596,192,7025772.0,0.0,51695
51695,1347,519,7025832.0,0.0,51696
51696,879,538,7025924.0,0.0,51697
51697,1010,1347,7026884.0,0.0,51698
51698,709,282,7027099.0,0.0,51699
51699,1010,538,7027395.0,0.0,51700
51700,250,709,7027680.0,0.0,51701
51701,1347,1010,7027896.0,0.0,51702
51702,250,1732,7028134.0,0.0,51703
51703,192,596,7028566.0,0.0,51704
51704,1333,1546,7029338.0,0.0,51705
51705,82,1435,7029506.0,0.0,51706
51706,558,844,7031162.0,0.0,51707
51707,1563,810,7031707.0,0.0,51708
51708,810,1563,7033845.0,0.0,51709
51709,1563,810,7034476.0,0.0,51710
51710,789,10,7034663.0,0.0,51711
51711,789,68,7034699.0,0.0,51712
51712,1714,789,7034712.0,0.0,51713
51713,1714,939,7034844.0,0.0,51714
51714,844,558,7035607.0,0.0,51715
51715,1241,810,7035939.0,0.0,51716
51716,1633,1040,7038919.0,0.0,51717
51717,810,1563,7056316.0,0.0,51718
51718,810,1241,7056498.0,0.0,51719
51719,28,1010,7056501.0,0.0,51720
51720,810,848,7056631.0,0.0,51721
51721,793,1037,7056774.0,0.0,51722
51722,28,1286,7060567.0,0.0,51723
51723,282,709,7061460.0,0.0,51724
51724,519,1347,7065708.0,0.0,51725
51725,212,526,7066070.0,0.0,51726
51726,526,212,7066154.0,0.0,51727
51727,212,526,7066210.0,0.0,51728
51728,526,212,7066293.0,0.0,51729
51729,526,212,7066426.0,0.0,51730
51730,813,379,7067144.0,0.0,51731
51731,813,379,7067149.0,0.0,51732
51732,621,1182,7070002.0,0.0,51733
51733,1191,1286,7070822.0,0.0,51734
51734,49,1541,7073602.0,0.0,51735
51735,519,1340,7076973.0,0.0,51736
51736,1416,1143,7077353.0,0.0,51737
51737,1347,519,7077364.0,0.0,51738
51738,519,1347,7077881.0,0.0,51739
51739,519,250,7077918.0,0.0,51740
51740,430,192,7078831.0,0.0,51741
51741,430,161,7078907.0,0.0,51742
51742,68,789,7079016.0,0.0,51743
51743,1343,1256,7080875.0,0.0,51744
51744,583,862,7080970.0,0.0,51745
51745,1256,1343,7081192.0,0.0,51746
51746,1343,1256,7081251.0,0.0,51747
51747,1256,1343,7081326.0,0.0,51748
51748,1060,714,7081910.0,0.0,51749
51749,1732,10,7082106.0,0.0,51750
51750,1573,1713,7082973.0,0.0,51751
51751,1489,250,7083043.0,0.0,51752
51752,1489,33,7083059.0,0.0,51753
51753,1489,519,7083097.0,0.0,51754
51754,1286,1191,7083357.0,0.0,51755
51755,1286,28,7083667.0,0.0,51756
51756,1714,28,7084574.0,0.0,51757
51757,28,1714,7084704.0,0.0,51758
51758,1714,28,7084734.0,0.0,51759
51759,28,1714,7084831.0,0.0,51760
51760,1714,28,7084853.0,0.0,51761
51761,28,1714,7084944.0,0.0,51762
51762,1070,1728,7085814.0,0.0,51763
51763,1070,1718,7085841.0,0.0,51764
51764,1714,1343,7086022.0,0.0,51765
51765,1256,1232,7086407.0,0.0,51766
51766,1407,496,7086542.0,0.0,51767
51767,9,431,7087431.0,0.0,51768
51768,1347,519,7087679.0,0.0,51769
51769,1344,250,7087679.0,0.0,51770
51770,1546,1333,7089027.0,0.0,51771
51771,1510,1286,7089215.0,0.0,51772
51772,1510,1625,7089246.0,0.0,51773
51773,250,1344,7089678.0,0.0,51774
51774,519,1489,7090327.0,0.0,51775
51775,519,1347,7090648.0,0.0,51776
51776,1625,1510,7090687.0,0.0,51777
51777,192,430,7090727.0,0.0,51778
51778,1714,1283,7091370.0,0.0,51779
51779,1283,1714,7091401.0,0.0,51780
51780,1283,1714,7091409.0,0.0,51781
51781,1714,1283,7091487.0,0.0,51782
51782,1283,1714,7091720.0,0.0,51783
51783,848,810,7091871.0,0.0,51784
51784,1344,250,7091954.0,0.0,51785
51785,33,1489,7091992.0,0.0,51786
51786,1714,1283,7091992.0,0.0,51787
51787,1283,1714,7092198.0,0.0,51788
51788,1714,1283,7092354.0,0.0,51789
51789,1738,416,7092722.0,0.0,51790
51790,1283,1714,7092727.0,0.0,51791
51791,1738,1514,7092789.0,0.0,51792
51792,1738,711,7092849.0,0.0,51793
51793,173,640,7092880.0,0.0,51794
51794,1714,1283,7092908.0,0.0,51795
51795,1283,1714,7092963.0,0.0,51796
51796,1714,1283,7092989.0,0.0,51797
51797,53,250,7093883.0,0.0,51798
51798,1241,810,7095882.0,0.0,51799
51799,1232,1256,7095898.0,0.0,51800
51800,726,250,7097054.0,0.0,51801
51801,558,844,7098078.0,0.0,51802
51802,810,1241,7098431.0,0.0,51803
51803,810,848,7098864.0,0.0,51804
51804,1347,519,7099531.0,0.0,51805
51805,68,1666,7099709.0,0.0,51806
51806,399,1014,7100079.0,0.0,51807
51807,537,1714,7100501.0,0.0,51808
51808,537,431,7100514.0,0.0,51809
51809,709,282,7101548.0,0.0,51810
51810,709,250,7101562.0,0.0,51811
51811,202,144,7101826.0,0.0,51812
51812,720,1347,7103674.0,0.0,51813
51813,1347,720,7104810.0,0.0,51814
51814,985,1232,7105335.0,0.0,51815
51815,533,537,7105540.0,0.0,51816
51816,1668,1580,7105795.0,0.0,51817
51817,1668,1347,7105996.0,0.0,51818
51818,1738,1495,7106287.0,0.0,51819
51819,1738,1640,7106314.0,0.0,51820
51820,1728,1070,7106680.0,0.0,51821
51821,416,1738,7106936.0,0.0,51822
51822,347,1347,7107202.0,0.0,51823
51823,250,726,7107535.0,0.0,51824
51824,1347,1668,7107546.0,0.0,51825
51825,1347,347,7107596.0,0.0,51826
51826,1014,399,7108545.0,0.0,51827
51827,1281,1288,7108932.0,0.0,51828
51828,1288,1281,7108963.0,0.0,51829
51829,1037,793,7109379.0,0.0,51830
51830,282,709,7109480.0,0.0,51831
51831,250,1137,7109735.0,0.0,51832
51832,399,448,7109936.0,0.0,51833
51833,430,192,7110199.0,0.0,51834
51834,1232,985,7110659.0,0.0,51835
51835,1501,1347,7111559.0,0.0,51836
51836,1714,438,7111957.0,0.0,51837
51837,519,1347,7111971.0,0.0,51838
51838,250,844,7112315.0,0.0,51839
51839,844,558,7112348.0,0.0,51840
51840,1256,1232,7112355.0,0.0,51841
51841,844,250,7112358.0,0.0,51842
51842,250,844,7112422.0,0.0,51843
51843,844,250,7112516.0,0.0,51844
51844,13,1313,7112656.0,0.0,51845
51845,250,844,7113684.0,0.0,51846
51846,448,399,7114879.0,0.0,51847
51847,558,844,7115152.0,0.0,51848
51848,844,558,7116476.0,0.0,51849
51849,558,844,7116518.0,0.0,51850
51850,844,558,7116539.0,0.0,51851
51851,558,844,7116666.0,0.0,51852
51852,622,96,7116971.0,0.0,51853
51853,985,1232,7117234.0,0.0,51854
51854,985,1232,7117317.0,0.0,51855
51855,1563,1435,7117844.0,0.0,51856
51856,1182,621,7119261.0,0.0,51857
51857,844,558,7120050.0,0.0,51858
51858,1340,1492,7120813.0,0.0,51859
51859,621,1182,7121284.0,0.0,51860
51860,1340,1547,7123167.0,0.0,51861
51861,1347,1501,7136977.0,0.0,51862
51862,1347,519,7137317.0,0.0,51863
51863,519,1347,7141845.0,0.0,51864
51864,1137,250,7144263.0,0.0,51865
51865,395,1191,7149618.0,0.0,51866
51866,395,1191,7149817.0,0.0,51867
51867,1191,395,7150157.0,0.0,51868
51868,728,714,7150337.0,0.0,51869
51869,1191,395,7150588.0,0.0,51870
51870,1191,395,7151025.0,0.0,51871
51871,496,1407,7151140.0,0.0,51872
51872,395,1191,7151167.0,0.0,51873
51873,1313,13,7151237.0,0.0,51874
51874,395,1191,7151283.0,0.0,51875
51875,1179,243,7151285.0,0.0,51876
51876,28,1286,7151825.0,0.0,51877
51877,627,96,7153976.0,0.0,51878
51878,1742,784,7156227.0,0.0,51879
51879,1343,1714,7156564.0,0.0,51880
51880,1742,799,7156598.0,0.0,51881
51881,1742,816,7156731.0,0.0,51882
51882,212,45,7156759.0,0.0,51883
51883,1742,1050,7157563.0,0.0,51884
51884,1547,1340,7157940.0,0.0,51885
51885,1714,1314,7158708.0,0.0,51886
51886,1489,519,7159453.0,0.0,51887
51887,1489,33,7159504.0,0.0,51888
51888,1191,395,7160331.0,0.0,51889
51889,1340,1547,7161542.0,0.0,51890
51890,1541,49,7161572.0,0.0,51891
51891,1314,1714,7162651.0,0.0,51892
51892,769,1281,7163137.0,0.0,51893
51893,347,1347,7163399.0,0.0,51894
51894,1347,347,7163492.0,0.0,51895
51895,347,1347,7163701.0,0.0,51896
51896,399,448,7163755.0,0.0,51897
51897,1347,347,7164237.0,0.0,51898
51898,144,202,7164470.0,0.0,51899
51899,13,1313,7165131.0,0.0,51900
51900,823,728,7165175.0,0.0,51901
51901,13,68,7165185.0,0.0,51902
51902,156,526,7165231.0,0.0,51903
51903,347,1347,7166201.0,0.0,51904
51904,1347,347,7166671.0,0.0,51905
51905,347,1347,7166751.0,0.0,51906
51906,347,1347,7166839.0,0.0,51907
51907,1347,519,7166995.0,0.0,51908
51908,1347,347,7167089.0,0.0,51909
51909,1241,810,7167239.0,0.0,51910
51910,519,1489,7168339.0,0.0,51911
51911,1281,769,7170164.0,0.0,51912
51912,1232,985,7171751.0,0.0,51913
51913,1232,985,7171822.0,0.0,51914
51914,1313,13,7172442.0,0.0,51915
51915,33,1489,7173824.0,0.0,51916
51916,1714,37,7173891.0,0.0,51917
51917,202,144,7174391.0,0.0,51918
51918,86,1435,7175526.0,0.0,51919
51919,250,86,7176293.0,0.0,51920
51920,700,960,7176580.0,0.0,51921
51921,225,176,7177785.0,0.0,51922
51922,37,1714,7178168.0,0.0,51923
51923,810,1241,7178997.0,0.0,51924
51924,1714,1494,7180765.0,0.0,51925
51925,1494,1714,7180804.0,0.0,51926
51926,177,1494,7180843.0,0.0,51927
51927,1714,1494,7180845.0,0.0,51928
51928,558,844,7180853.0,0.0,51929
51929,1714,537,7180926.0,0.0,51930
51930,1714,1343,7180966.0,0.0,51931
51931,1494,177,7180971.0,0.0,51932
51932,1494,1714,7180988.0,0.0,51933
51933,1714,1314,7180999.0,0.0,51934
51934,177,1494,7181062.0,0.0,51935
51935,1494,177,7181124.0,0.0,51936
51936,177,1494,7181166.0,0.0,51937
51937,1714,37,7181227.0,0.0,51938
51938,1494,177,7181354.0,0.0,51939
51939,177,1494,7181493.0,0.0,51940
51940,1494,177,7181576.0,0.0,51941
51941,177,1494,7181668.0,0.0,51942
51942,1714,1743,7181679.0,0.0,51943
51943,1494,177,7181697.0,0.0,51944
51944,177,1494,7181726.0,0.0,51945
51945,925,769,7181771.0,0.0,51946
51946,925,769,7181820.0,0.0,51947
51947,1494,177,7181865.0,0.0,51948
51948,177,1494,7181904.0,0.0,51949
51949,1494,177,7181988.0,0.0,51950
51950,177,1494,7182039.0,0.0,51951
51951,1494,177,7182131.0,0.0,51952
51952,177,1494,7182166.0,0.0,51953
51953,1494,177,7182350.0,0.0,51954
51954,177,1494,7182536.0,0.0,51955
51955,548,1617,7183518.0,0.0,51956
51956,1347,368,7183698.0,0.0,51957
51957,1182,621,7184452.0,0.0,51958
51958,548,144,7185558.0,0.0,51959
51959,1714,1743,7187973.0,0.0,51960
51960,1714,1314,7188045.0,0.0,51961
51961,173,1648,7188247.0,0.0,51962
51962,1714,1744,7189259.0,0.0,51963
51963,1541,1745,7191647.0,0.0,51964
51964,1407,496,7192362.0,0.0,51965
51965,712,548,7193631.0,0.0,51966
51966,1645,558,7194077.0,0.0,51967
51967,250,1239,7194787.0,0.0,51968
51968,675,1743,7194952.0,0.0,51969
51969,1745,1541,7194968.0,0.0,51970
51970,852,313,7195373.0,0.0,51971
51971,250,1645,7196265.0,0.0,51972
51972,596,192,7198387.0,0.0,51973
51973,596,1527,7198497.0,0.0,51974
51974,13,1313,7199413.0,0.0,51975
51975,1541,1745,7199428.0,0.0,51976
51976,1541,1745,7199468.0,0.0,51977
51977,844,558,7199921.0,0.0,51978
51978,177,1746,7199995.0,0.0,51979
51979,1745,1541,7200159.0,0.0,51980
51980,1541,1745,7200547.0,0.0,51981
51981,1714,1494,7201021.0,0.0,51982
51982,1494,1475,7201081.0,0.0,51983
51983,1494,1714,7201098.0,0.0,51984
51984,1494,1114,7201118.0,0.0,51985
51985,1714,1494,7201188.0,0.0,51986
51986,1494,1714,7201242.0,0.0,51987
51987,1714,1494,7201356.0,0.0,51988
51988,1494,1714,7201416.0,0.0,51989
51989,558,844,7201570.0,0.0,51990
51990,558,844,7201676.0,0.0,51991
51991,1114,1494,7202718.0,0.0,51992
51992,844,558,7204882.0,0.0,51993
51993,1010,28,7205219.0,0.0,51994
51994,1747,1022,7205903.0,0.0,51995
51995,342,1396,7206283.0,0.0,51996
51996,709,282,7206489.0,0.0,51997
51997,675,1347,7208381.0,0.0,51998
51998,192,430,7208466.0,0.0,51999
51999,192,596,7208663.0,0.0,52000
52000,1241,810,7212269.0,0.0,52001
52001,728,823,7212577.0,0.0,52002
52002,1030,1714,7217475.0,0.0,52003
52003,784,1742,7223361.0,0.0,52004
52004,1645,250,7229057.0,0.0,52005
52005,558,844,7230700.0,0.0,52006
52006,250,1645,7236051.0,0.0,52007
52007,28,1010,7236901.0,0.0,52008
52008,1191,395,7238234.0,0.0,52009
52009,1314,1714,7239132.0,0.0,52010
52010,282,709,7239488.0,0.0,52011
52011,45,212,7241748.0,0.0,52012
52012,1731,1747,7241876.0,0.0,52013
52013,200,1347,7241905.0,0.0,52014
52014,1731,1035,7241923.0,0.0,52015
52015,1731,1043,7242259.0,0.0,52016
52016,1388,96,7243289.0,0.0,52017
52017,212,45,7246316.0,0.0,52018
52018,212,94,7246437.0,0.0,52019
52019,795,1119,7247120.0,0.0,52020
52020,795,278,7247138.0,0.0,52021
52021,1747,1030,7248885.0,0.0,52022
52022,1645,250,7249987.0,0.0,52023
52023,1315,1347,7250658.0,0.0,52024
52024,1714,1030,7252470.0,0.0,52025
52025,1714,1314,7252608.0,0.0,52026
52026,448,399,7252910.0,0.0,52027
52027,368,1347,7253539.0,0.0,52028
52028,1347,368,7255218.0,0.0,52029
52029,1435,194,7255499.0,0.0,52030
52030,1435,86,7256043.0,0.0,52031
52031,1435,82,7256100.0,0.0,52032
52032,1435,1563,7256124.0,0.0,52033
52033,1347,1315,7259219.0,0.0,52034
52034,1344,213,7259773.0,0.0,52035
52035,1714,606,7260800.0,0.0,52036
52036,606,1714,7260846.0,0.0,52037
52037,1714,606,7260997.0,0.0,52038
52038,313,852,7261311.0,0.0,52039
52039,1714,1347,7261720.0,0.0,52040
52040,1347,1714,7261854.0,0.0,52041
52041,1714,1347,7261979.0,0.0,52042
52042,1347,1714,7262126.0,0.0,52043
52043,1714,1347,7262264.0,0.0,52044
52044,1347,1714,7262497.0,0.0,52045
52045,593,250,7262656.0,0.0,52046
52046,593,872,7262747.0,0.0,52047
52047,177,1748,7263345.0,0.0,52048
52048,177,476,7263445.0,0.0,52049
52049,476,177,7263525.0,0.0,52050
52050,177,476,7263571.0,0.0,52051
52051,476,177,7263596.0,0.0,52052
52052,1714,1347,7263674.0,0.0,52053
52053,250,1645,7265108.0,0.0,52054
52054,250,1490,7265156.0,0.0,52055
52055,1347,1714,7265523.0,0.0,52056
52056,1714,1347,7265929.0,0.0,52057
52057,879,439,7266774.0,0.0,52058
52058,1749,385,7266891.0,0.0,52059
52059,879,1490,7266954.0,0.0,52060
52060,68,1749,7268978.0,0.0,52061
52061,399,448,7270243.0,0.0,52062
52062,1473,1347,7272302.0,0.0,52063
52063,1119,795,7273532.0,0.0,52064
52064,1313,13,7273733.0,0.0,52065
52065,1347,1714,7273877.0,0.0,52066
52066,1313,13,7273943.0,0.0,52067
52067,1714,1347,7274143.0,0.0,52068
52068,1314,1714,7276600.0,0.0,52069
52069,430,192,7277415.0,0.0,52070
52070,430,1681,7277509.0,0.0,52071
52071,1750,1735,7278362.0,0.0,52072
52072,1750,1728,7278503.0,0.0,52073
52073,1728,1750,7278565.0,0.0,52074
52074,1750,347,7278618.0,0.0,52075
52075,1728,354,7278765.0,0.0,52076
52076,1668,538,7278950.0,0.0,52077
52077,1750,996,7278953.0,0.0,52078
52078,1728,472,7279312.0,0.0,52079
52079,1668,9,7279738.0,0.0,52080
52080,1645,250,7280031.0,0.0,52081
52081,538,1010,7280706.0,0.0,52082
52082,250,1645,7281690.0,0.0,52083
52083,1670,1666,7282828.0,0.0,52084
52084,1396,342,7282913.0,0.0,52085
52085,538,1668,7283558.0,0.0,52086
52086,13,1313,7283682.0,0.0,52087
52087,13,1313,7283917.0,0.0,52088
52088,740,970,7284419.0,0.0,52089
52089,1648,1714,7285406.0,0.0,52090
52090,1648,483,7285430.0,0.0,52091
52091,1648,1283,7285471.0,0.0,52092
52092,1648,1689,7285514.0,0.0,52093
52093,250,448,7285604.0,0.0,52094
52094,448,399,7285687.0,0.0,52095
52095,1648,715,7285688.0,0.0,52096
52096,1714,1648,7285840.0,0.0,52097
52097,1668,844,7286038.0,0.0,52098
52098,448,250,7286205.0,0.0,52099
52099,250,1743,7287368.0,0.0,52100
52100,844,1668,7287472.0,0.0,52101
52101,20,1743,7287703.0,0.0,52102
52102,194,1743,7287720.0,0.0,52103
52103,1340,1625,7290241.0,0.0,52104
52104,347,1750,7290266.0,0.0,52105
52105,1750,347,7290348.0,0.0,52106
52106,1750,347,7290462.0,0.0,52107
52107,1714,176,7293217.0,0.0,52108
52108,844,194,7293267.0,0.0,52109
52109,558,1645,7294337.0,0.0,52110
52110,985,1232,7295304.0,0.0,52111
52111,1670,455,7295557.0,0.0,52112
52112,1514,1521,7295734.0,0.0,52113
52113,1670,438,7295754.0,0.0,52114
52114,1521,1541,7295922.0,0.0,52115
52115,1521,64,7296042.0,0.0,52116
52116,1521,1514,7296261.0,0.0,52117
52117,1743,212,7296297.0,0.0,52118
52118,1521,1514,7296379.0,0.0,52119
52119,1670,1522,7296404.0,0.0,52120
52120,1521,913,7296482.0,0.0,52121
52121,1514,1521,7296510.0,0.0,52122
52122,1521,1514,7296526.0,0.0,52123
52123,1514,1521,7296555.0,0.0,52124
52124,1521,1514,7296612.0,0.0,52125
52125,1514,1521,7296625.0,0.0,52126
52126,1514,1521,7296694.0,0.0,52127
52127,1514,1521,7296732.0,0.0,52128
52128,1521,1514,7296737.0,0.0,52129
52129,1521,1514,7296770.0,0.0,52130
52130,1670,205,7296792.0,0.0,52131
52131,1514,1521,7296941.0,0.0,52132
52132,1670,980,7297001.0,0.0,52133
52133,1521,1514,7297116.0,0.0,52134
52134,1514,1521,7297218.0,0.0,52135
52135,1489,519,7297230.0,0.0,52136
52136,1030,1747,7297328.0,0.0,52137
52137,1521,1514,7297446.0,0.0,52138
52138,1670,785,7297540.0,0.0,52139
